episode,apple_frame,aurora_borealis,barn,beach,boat,bridge,building,bushes,cabin,cactus,circle_frame,cirrus,cliff,clouds,conifer,cumulus,deciduous,diane_andre,dock,double_oval_frame,farm,fence,fire,florida_frame,flowers,fog,framed,grass,guest,half_circle_frame,half_oval_frame,hills,lake,lakes,lighthouse,mill,moon,mountain,mountains,night,ocean,oval_frame,palm_trees,path,person,portrait,rectangle_3d_frame,rectangular_frame,river,rocks,seashell_frame,snow,snowy_mountain,split_frame,steve_ross,structure,sun,tomb_frame,tree,trees,triple_frame,waterfall,waves,windmill,window_frame,winter,wood_framed,img_src,painting_title,num_colors,youtube_src,colors,colors_hex,black_gesso,bright_red,burnt_umber,cadmium_yellow,dark_sienna,indian_red,indian_yellow,liquid_black,liquid_clear,midnight_black,phthalo_blue,phthalo_green,prussian_blue,sap_green,titanium_white,van_dyke_brown,yellow_ochre,alizarin_crimson
S23E13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,S23E13-winter-bliss.png,Winter Bliss,7,https://www.youtube.com/embed/yInYwy6AsDQ,"['Alizarin Crimson', 'Dark Sienna', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15']",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
S24E01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S24E01-gray-mountain.png,Gray Mountain,13,https://www.youtube.com/embed/4XxClvPZ1RE,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
S24E02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S24E02-wayside-pond.png,Wayside Pond,11,https://www.youtube.com/embed/FPW2FwK4IOo,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Dark Sienna', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1
S24E03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,S24E03-teton-winter.png,Teton Winter,6,https://www.youtube.com/embed/I4h6TC4CPJY,"['Alizarin Crimson', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White']","['#4E1500', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1
S24E04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,S24E04-little-home-in-the-meadow.png,Little Home in the Meadow,12,https://www.youtube.com/embed/nU1zV93N-kI,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#C79B00']",1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1
S24E05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S24E05-a-pretty-autumn-day.png,A Pretty Autumn Day,13,https://www.youtube.com/embed/HWedDS3p7XI,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#C79B00']",1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1
S24E06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S24E06-mirrored-images.png,Mirrored Images,12,https://www.youtube.com/embed/i29frkR1T98,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
S24E07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S24E07-backcountry-path.png,Back-Country Path,11,https://www.youtube.com/embed/2iNMoQB1Pe8,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#C79B00']",1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1
S24E08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,S24E08-graceful-waterfall.png,Graceful Waterfall,15,https://www.youtube.com/embed/fBh1nA4pMDY,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
S24E09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,S24E09-icy-lake.png,Icy Lake,11,https://www.youtube.com/embed/AmBDmgta3l4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
S24E10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,S24E10-rowboat-on-the-beach.png,Rowboat on the Beach,8,https://www.youtube.com/embed/hfvhXOvg43w,"['Alizarin Crimson', 'Cadmium Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#C79B00']",0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1
S24E11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,S24E11-portrait-of-winter.png,Portrait of Winter,5,https://www.youtube.com/embed/JLnIUGOupOA,"['Alizarin Crimson', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Titanium White']","['#4E1500', '#000000', '#0C0040', '#021E44', '#FFFFFF']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
S24E12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,S24E12-the-footbridge.png,The Footbridge,13,https://www.youtube.com/embed/RqtDliGeyTg,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
S24E13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,S24E13-snowbound-cabin.png,Snowbound Cabin,8,https://www.youtube.com/embed/obSLZWXmDak,"['Alizarin Crimson', 'Black Gesso', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White']","['#4E1500', '#000000', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF']",1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1
S25E01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S25E01-hide-a-way-cove.png,Hide A Way Cove,13,https://www.youtube.com/embed/l_HqMYquc08,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
S25E02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,S25E02-enchanted-falls-oval.png,Enchanted Falls Oval,6,https://www.youtube.com/embed/HklPkQ0lSKA,"['Alizarin Crimson', 'Black Gesso', 'Indian Yellow', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#000000', '#FFB800', '#0A3410', '#FFFFFF', '#C79B00']",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
S25E03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,S25E03-not-quite-spring.png,Not Quite Spring,9,https://www.youtube.com/embed/N_u6x7LeyTM,"['Alizarin Crimson', 'Black Gesso', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#FFEC00', '#5F2E1F', '#000000', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
S25E04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,S25E04-splashes-of-autumn.png,Splashes of Autumn,14,https://www.youtube.com/embed/YcbaMqq_X8s,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
S25E05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,S25E05-summer-in-the-mountain.png,Summer in the Mountain,11,https://www.youtube.com/embed/gmCXgS38NDc,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
S25E06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,S25E06-oriental-falls.png,Oriental Falls,11,https://www.youtube.com/embed/v8Znj8bbmCQ,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
S25E07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S25E07-autumn-palette.png,Autumn Palette,13,https://www.youtube.com/embed/HWrvW-NgaOY,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
S25E08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,S25E08-cypress-swamp.png,Cypress Swamp,12,https://www.youtube.com/embed/FdIUHudQABI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
S25E09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S25E09-downstream-view.png,Downstream View,14,https://www.youtube.com/embed/KsDPg5HZYNw,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
S25E10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,S25E10-just-before-the-storm.png,Just Before the Storm,8,https://www.youtube.com/embed/Rh-jKrMrmOA,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#FFEC00', '#5F2E1F', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15']",0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1
S25E11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,S25E11-fishermans-paradise.png,Fisherman's Paradise,12,https://www.youtube.com/embed/uJLK85uU5mA,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
S25E12,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S25E12-desert-hues.png,Desert Hues,11,https://www.youtube.com/embed/UUNNXGVNTuI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
S25E13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,S25E13-the-property-line.png,The Property Line,11,https://www.youtube.com/embed/ivesI3rU7dU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
S26E01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S26E01-in-the-stillness-of-morning.png,In the Stillness of Morning,10,https://www.youtube.com/embed/5rfGa1_iJpw,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
S26E02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,S26E02-delightful-meadow-home.png,Delightful Meadow Home,9,https://www.youtube.com/embed/tWoInh2USOs,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#C79B00']",0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1
S26E03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,S26E03-first-snow.png,First Snow,12,https://www.youtube.com/embed/raAkJKeo0Sk,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
S26E04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,S26E04-lake-in-the-valley.png,Lake in the Valley,15,https://www.youtube.com/embed/KvJmSrErm20,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
S26E05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,S26E05-a-trace-of-spring.png,A Trace of Spring,13,https://www.youtube.com/embed/JMPwj3u4ZTA,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
